batch_id,site_id,product_id,lot_code,received_at,printed_expiry,qty_received,uom,storage_zone_id,dock_dwell_hours,intake_grade,unit_cost,state
B01011,SITE_KIT_01,ING_SPINACH,LOT-B01011,2026-01-08T07:00:00,2026-01-12,10.0,kg,ZN_COLD,0.5,0.952,30.0,whole
B01012,SITE_KIT_01,ING_CORIANDER,LOT-B01012,2026-01-08T07:00:00,2026-01-11,1.5,kg,ZN_COLD,0.5,0.961,60.0,whole
B01013,SITE_KIT_01,ING_GCHILLI,LOT-B01013,2026-01-08T07:00:00,2026-01-15,2.0,kg,ZN_COLD,0.5,0.961,70.0,whole
B01014,SITE_KIT_01,ING_CARROT,LOT-B01014,2026-01-08T07:00:00,2026-01-18,8.159,kg,ZN_COLD,0.5,0.954,45.0,whole
B01015,SITE_KIT_01,ING_CAPSICUM,LOT-B01015,2026-01-08T07:00:00,2026-01-15,6.0,kg,ZN_COLD,0.5,0.932,80.0,whole
B01016,SITE_KIT_01,ING_CABBAGE,LOT-B01016,2026-01-08T07:00:00,2026-01-18,5.0,kg,ZN_COLD,0.5,0.955,25.0,whole
B01017,SITE_KIT_01,ING_BRINJAL,LOT-B01017,2026-01-08T07:00:00,2026-01-15,8.0,kg,ZN_COLD,0.5,0.965,40.0,whole
B01018,SITE_KIT_01,ING_OKRA,LOT-B01018,2026-01-08T07:00:00,2026-01-15,7.0,kg,ZN_COLD,0.5,0.954,55.0,whole
B01019,SITE_KIT_01,ING_PEAS,LOT-B01019,2026-01-08T07:00:00,2026-01-15,7.0,kg,ZN_COLD,0.5,0.903,90.0,whole
B01020,SITE_KIT_01,ING_MINT,LOT-B01020,2026-01-08T07:00:00,2026-01-11,0.75,kg,ZN_COLD,0.5,0.993,60.0,whole
B01021,SITE_KIT_01,ING_CURRYLEAF,LOT-B01021,2026-01-08T07:00:00,2026-01-11,0.5,kg,ZN_COLD,0.5,0.961,80.0,whole
B01022,SITE_KIT_01,ING_LEMON,LOT-B01022,2026-01-08T07:00:00,2026-01-14,5.0,kg,ZN_COLD,0.5,0.951,90.0,whole
B01023,SITE_KIT_01,ING_BEANS,LOT-B01023,2026-01-08T07:00:00,2026-01-15,6.0,kg,ZN_COLD,0.5,0.965,60.0,whole
B01024,SITE_KIT_01,ING_MUSHROOM,LOT-B01024,2026-01-08T07:00:00,2026-01-15,2.0,kg,ZN_COLD,0.5,0.868,220.0,whole
B01025,SITE_KIT_01,ING_CUCUMBER,LOT-B01025,2026-01-08T07:00:00,2026-01-15,5.0,kg,ZN_COLD,0.5,0.978,35.0,whole
B01026,SITE_KIT_01,ING_BANANA,LOT-B01026,2026-01-08T07:00:00,2026-01-14,9.446,kg,ZN_COLD,0.5,0.928,55.0,whole
B01027,SITE_KIT_01,ING_CHICKEN,LOT-B01027,2026-01-08T07:00:00,2026-01-11,17.0,kg,ZN_FREEZE,0.5,0.95,210.0,whole
B01028,SITE_KIT_01,ING_MUTTON,LOT-B01028,2026-01-08T07:00:00,2026-01-11,8.0,kg,ZN_FREEZE,0.5,0.961,720.0,whole
B01029,SITE_KIT_01,ING_FISH,LOT-B01029,2026-01-08T07:00:00,2026-01-11,8.0,kg,ZN_FREEZE,0.5,1.0,480.0,whole
B01030,SITE_KIT_01,ING_EGG,LOT-B01030,2026-01-08T07:00:00,2026-01-14,4.0,kg,ZN_COLD,0.5,1.0,140.0,whole
B01031,SITE_KIT_01,ING_PANEER,LOT-B01031,2026-01-08T07:00:00,2026-01-14,22.0,kg,ZN_COLD,0.5,0.845,380.0,whole
B01032,SITE_KIT_01,ING_CURD,LOT-B01032,2026-01-08T07:00:00,2026-01-14,4.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B01033,SITE_KIT_01,ING_MILK,LOT-B01033,2026-01-08T07:00:00,2026-01-14,3.0,kg,ZN_COLD,0.5,0.826,58.0,whole
B01034,SITE_KIT_01,ING_CREAM,LOT-B01034,2026-01-08T07:00:00,2026-01-14,7.0,kg,ZN_COLD,0.5,0.88,220.0,whole
B01035,SITE_KIT_01,ING_BUTTER,LOT-B01035,2026-01-08T07:00:00,2026-01-14,5.0,kg,ZN_COLD,0.5,0.914,520.0,whole
B01036,SITE_KIT_01,ING_BATTER,LOT-B01036,2026-01-08T07:00:00,2026-01-10,15.0,kg,ZN_COLD,0.5,0.915,70.0,whole
B01037,SITE_KIT_01,ING_SPINACH,LOT-B01037,2026-01-09T07:00:00,2026-01-13,9.0,kg,ZN_COLD,0.5,0.943,30.0,whole
B01038,SITE_KIT_01,ING_CORIANDER,LOT-B01038,2026-01-09T07:00:00,2026-01-12,1.5,kg,ZN_COLD,0.5,0.953,60.0,whole
B01039,SITE_KIT_01,ING_MINT,LOT-B01039,2026-01-09T07:00:00,2026-01-12,0.75,kg,ZN_COLD,0.5,0.863,60.0,whole
B01040,SITE_KIT_01,ING_CURRYLEAF,LOT-B01040,2026-01-09T07:00:00,2026-01-12,0.5,kg,ZN_COLD,0.5,0.841,80.0,whole
B01041,SITE_KIT_01,ING_BATTER,LOT-B01041,2026-01-09T07:00:00,2026-01-11,13.0,kg,ZN_COLD,0.5,0.976,70.0,whole
B01042,SITE_KIT_01,ING_TOMATO,LOT-B01042,2026-01-10T07:00:00,2026-01-17,22.0,kg,ZN_COLD,0.5,0.859,32.0,whole
B01043,SITE_KIT_01,ING_ONION,LOT-B01043,2026-01-10T07:00:00,2026-02-09,94.0,kg,ZN_DRY,0.5,0.902,38.0,whole
B01044,SITE_KIT_01,ING_POTATO,LOT-B01044,2026-01-10T07:00:00,2026-02-09,46.0,kg,ZN_DRY,0.5,0.834,28.0,whole
B01045,SITE_KIT_01,ING_CAULI,LOT-B01045,2026-01-10T07:00:00,2026-01-20,46.0,kg,ZN_COLD,0.5,0.958,40.0,whole
B01046,SITE_KIT_01,ING_SPINACH,LOT-B01046,2026-01-10T07:00:00,2026-01-14,9.0,kg,ZN_COLD,0.5,0.944,30.0,whole
B01047,SITE_KIT_01,ING_CORIANDER,LOT-B01047,2026-01-10T07:00:00,2026-01-13,1.5,kg,ZN_COLD,0.5,0.808,60.0,whole
B01048,SITE_KIT_01,ING_GCHILLI,LOT-B01048,2026-01-10T07:00:00,2026-01-17,3.0,kg,ZN_COLD,0.5,0.984,70.0,whole
B01049,SITE_KIT_01,ING_GINGER,LOT-B01049,2026-01-10T07:00:00,2026-02-09,4.0,kg,ZN_DRY,0.5,0.858,120.0,whole
B01050,SITE_KIT_01,ING_GARLIC,LOT-B01050,2026-01-10T07:00:00,2026-02-09,4.0,kg,ZN_DRY,0.5,0.832,180.0,whole
B01051,SITE_KIT_01,ING_CARROT,LOT-B01051,2026-01-10T07:00:00,2026-01-20,21.0,kg,ZN_COLD,0.5,0.985,45.0,whole
B01052,SITE_KIT_01,ING_CAPSICUM,LOT-B01052,2026-01-10T07:00:00,2026-01-17,7.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B01053,SITE_KIT_01,ING_CABBAGE,LOT-B01053,2026-01-10T07:00:00,2026-01-20,5.0,kg,ZN_COLD,0.5,0.948,25.0,whole
B01054,SITE_KIT_01,ING_BRINJAL,LOT-B01054,2026-01-10T07:00:00,2026-01-17,7.0,kg,ZN_COLD,0.5,0.968,40.0,whole
B01055,SITE_KIT_01,ING_OKRA,LOT-B01055,2026-01-10T07:00:00,2026-01-17,8.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B01056,SITE_KIT_01,ING_PEAS,LOT-B01056,2026-01-10T07:00:00,2026-01-17,3.0,kg,ZN_COLD,0.5,0.945,90.0,whole
B01057,SITE_KIT_01,ING_MINT,LOT-B01057,2026-01-10T07:00:00,2026-01-13,0.75,kg,ZN_COLD,0.5,0.862,60.0,whole
B01058,SITE_KIT_01,ING_CURRYLEAF,LOT-B01058,2026-01-10T07:00:00,2026-01-13,0.5,kg,ZN_COLD,0.5,0.922,80.0,whole
B01059,SITE_KIT_01,ING_LEMON,LOT-B01059,2026-01-10T07:00:00,2026-01-16,4.0,kg,ZN_COLD,0.5,0.831,90.0,whole
B01060,SITE_KIT_01,ING_BEANS,LOT-B01060,2026-01-10T07:00:00,2026-01-17,7.0,kg,ZN_COLD,0.5,1.0,60.0,whole
B01061,SITE_KIT_01,ING_MUSHROOM,LOT-B01061,2026-01-10T07:00:00,2026-01-17,2.0,kg,ZN_COLD,0.5,0.974,220.0,whole
B01062,SITE_KIT_01,ING_CUCUMBER,LOT-B01062,2026-01-10T07:00:00,2026-01-17,7.0,kg,ZN_COLD,0.5,0.871,35.0,whole
B01063,SITE_KIT_01,ING_BANANA,LOT-B01063,2026-01-10T07:00:00,2026-01-16,9.0,kg,ZN_COLD,0.5,0.891,55.0,whole
B01064,SITE_KIT_01,ING_CHICKEN,LOT-B01064,2026-01-10T07:00:00,2026-01-13,28.0,kg,ZN_FREEZE,0.5,1.0,210.0,whole
B01065,SITE_KIT_01,ING_MUTTON,LOT-B01065,2026-01-10T07:00:00,2026-01-13,14.0,kg,ZN_FREEZE,0.5,0.917,720.0,whole
B01066,SITE_KIT_01,ING_FISH,LOT-B01066,2026-01-10T07:00:00,2026-01-13,11.0,kg,ZN_FREEZE,0.5,0.878,480.0,whole
B01067,SITE_KIT_01,ING_EGG,LOT-B01067,2026-01-10T07:00:00,2026-01-16,5.0,kg,ZN_COLD,0.5,0.912,140.0,whole
B01068,SITE_KIT_01,ING_PANEER,LOT-B01068,2026-01-10T07:00:00,2026-01-16,21.0,kg,ZN_COLD,0.5,0.903,380.0,whole
B01069,SITE_KIT_01,ING_CURD,LOT-B01069,2026-01-10T07:00:00,2026-01-16,21.0,kg,ZN_COLD,0.5,0.984,70.0,whole
B01070,SITE_KIT_01,ING_MILK,LOT-B01070,2026-01-10T07:00:00,2026-01-16,4.0,kg,ZN_COLD,0.5,0.905,58.0,whole
B01071,SITE_KIT_01,ING_CREAM,LOT-B01071,2026-01-10T07:00:00,2026-01-16,2.0,kg,ZN_COLD,0.5,0.843,220.0,whole
B01072,SITE_KIT_01,ING_BUTTER,LOT-B01072,2026-01-10T07:00:00,2026-01-16,6.0,kg,ZN_COLD,0.5,1.0,520.0,whole
B01073,SITE_KIT_01,ING_GHEE,LOT-B01073,2026-01-10T07:00:00,2026-07-09,25.0,kg,ZN_DRY,0.5,1.0,640.0,whole
B01074,SITE_KIT_01,ING_RICE,LOT-B01074,2026-01-10T07:00:00,2026-07-09,190.0,kg,ZN_DRY,0.5,0.988,120.0,whole
B01075,SITE_KIT_01,ING_ATTA,LOT-B01075,2026-01-10T07:00:00,2026-07-09,170.0,kg,ZN_DRY,0.5,0.973,48.0,whole
B01076,SITE_KIT_01,ING_BESAN,LOT-B01076,2026-01-10T07:00:00,2026-07-09,10.0,kg,ZN_DRY,0.5,0.929,90.0,whole
B01077,SITE_KIT_01,ING_OIL,LOT-B01077,2026-01-10T07:00:00,2026-07-09,20.0,kg,ZN_DRY,0.5,0.815,145.0,whole
B01078,SITE_KIT_01,ING_CASHEW,LOT-B01078,2026-01-10T07:00:00,2026-07-09,5.0,kg,ZN_DRY,0.5,1.0,850.0,whole
B01079,SITE_KIT_01,ING_COCONUT,LOT-B01079,2026-01-10T07:00:00,2026-07-09,10.0,kg,ZN_DRY,0.5,0.898,45.0,whole
B01080,SITE_KIT_01,ING_TOORDAL,LOT-B01080,2026-01-10T07:00:00,2026-07-09,30.0,kg,ZN_DRY,0.5,0.966,165.0,whole
B01081,SITE_KIT_01,ING_BATTER,LOT-B01081,2026-01-10T07:00:00,2026-01-12,14.0,kg,ZN_COLD,0.5,0.99,70.0,whole
B01082,SITE_KIT_01,ING_SPINACH,LOT-B01082,2026-01-11T07:00:00,2026-01-15,9.0,kg,ZN_COLD,0.5,0.995,30.0,whole
B01083,SITE_KIT_01,ING_CORIANDER,LOT-B01083,2026-01-11T07:00:00,2026-01-14,1.25,kg,ZN_COLD,0.5,0.917,60.0,whole
B01084,SITE_KIT_01,ING_MINT,LOT-B01084,2026-01-11T07:00:00,2026-01-14,0.75,kg,ZN_COLD,0.5,0.907,60.0,whole
B01085,SITE_KIT_01,ING_CURRYLEAF,LOT-B01085,2026-01-11T07:00:00,2026-01-14,0.5,kg,ZN_COLD,0.5,0.962,80.0,whole
B01086,SITE_KIT_01,ING_BATTER,LOT-B01086,2026-01-11T07:00:00,2026-01-13,16.0,kg,ZN_COLD,0.5,0.996,70.0,whole
B01087,SITE_KIT_01,ING_TOMATO,LOT-B01087,2026-01-12T07:00:00,2026-01-19,47.0,kg,ZN_COLD,0.5,0.874,32.0,whole
B01088,SITE_KIT_01,ING_CAULI,LOT-B01088,2026-01-12T07:00:00,2026-01-22,63.0,kg,ZN_COLD,0.5,0.993,40.0,whole
B01089,SITE_KIT_01,ING_SPINACH,LOT-B01089,2026-01-12T07:00:00,2026-01-16,9.0,kg,ZN_COLD,0.5,1.0,30.0,whole
B01090,SITE_KIT_01,ING_CORIANDER,LOT-B01090,2026-01-12T07:00:00,2026-01-15,1.306,kg,ZN_COLD,0.5,0.983,60.0,whole
B01091,SITE_KIT_01,ING_GCHILLI,LOT-B01091,2026-01-12T07:00:00,2026-01-19,3.0,kg,ZN_COLD,0.5,1.0,70.0,whole
B01092,SITE_KIT_01,ING_CARROT,LOT-B01092,2026-01-12T07:00:00,2026-01-22,7.0,kg,ZN_COLD,0.5,0.922,45.0,whole
B01093,SITE_KIT_01,ING_CAPSICUM,LOT-B01093,2026-01-12T07:00:00,2026-01-19,9.0,kg,ZN_COLD,0.5,1.0,80.0,whole
B01094,SITE_KIT_01,ING_CABBAGE,LOT-B01094,2026-01-12T07:00:00,2026-01-22,10.0,kg,ZN_COLD,0.5,0.951,25.0,whole
B01095,SITE_KIT_01,ING_BRINJAL,LOT-B01095,2026-01-12T07:00:00,2026-01-19,9.0,kg,ZN_COLD,0.5,0.907,40.0,whole
B01096,SITE_KIT_01,ING_OKRA,LOT-B01096,2026-01-12T07:00:00,2026-01-19,8.118,kg,ZN_COLD,0.5,0.926,55.0,whole
B01097,SITE_KIT_01,ING_PEAS,LOT-B01097,2026-01-12T07:00:00,2026-01-19,7.0,kg,ZN_COLD,0.5,1.0,90.0,whole
B01098,SITE_KIT_01,ING_MINT,LOT-B01098,2026-01-12T07:00:00,2026-01-15,0.75,kg,ZN_COLD,0.5,1.0,60.0,whole
B01099,SITE_KIT_01,ING_CURRYLEAF,LOT-B01099,2026-01-12T07:00:00,2026-01-15,0.5,kg,ZN_COLD,0.5,0.916,80.0,whole
B01100,SITE_KIT_01,ING_LEMON,LOT-B01100,2026-01-12T07:00:00,2026-01-18,4.0,kg,ZN_COLD,0.5,0.93,90.0,whole
B01101,SITE_KIT_01,ING_BEANS,LOT-B01101,2026-01-12T07:00:00,2026-01-19,9.0,kg,ZN_COLD,0.5,0.972,60.0,whole
B01102,SITE_KIT_01,ING_MUSHROOM,LOT-B01102,2026-01-12T07:00:00,2026-01-19,3.0,kg,ZN_COLD,0.5,0.869,220.0,whole
B01103,SITE_KIT_01,ING_CUCUMBER,LOT-B01103,2026-01-12T07:00:00,2026-01-19,11.0,kg,ZN_COLD,0.5,0.884,35.0,whole
B01104,SITE_KIT_01,ING_BANANA,LOT-B01104,2026-01-12T07:00:00,2026-01-18,9.0,kg,ZN_COLD,0.5,0.918,55.0,whole
B01105,SITE_KIT_01,ING_CHICKEN,LOT-B01105,2026-01-12T07:00:00,2026-01-15,30.0,kg,ZN_FREEZE,0.5,0.936,210.0,whole
B01106,SITE_KIT_01,ING_MUTTON,LOT-B01106,2026-01-12T07:00:00,2026-01-15,16.0,kg,ZN_FREEZE,0.5,0.937,720.0,whole
B01107,SITE_KIT_01,ING_FISH,LOT-B01107,2026-01-12T07:00:00,2026-01-15,21.0,kg,ZN_FREEZE,0.5,0.938,480.0,whole
B01108,SITE_KIT_01,ING_EGG,LOT-B01108,2026-01-12T07:00:00,2026-01-18,6.0,kg,ZN_COLD,0.5,0.977,140.0,whole
B01109,SITE_KIT_01,ING_PANEER,LOT-B01109,2026-01-12T07:00:00,2026-01-18,29.0,kg,ZN_COLD,0.5,0.966,380.0,whole
B01110,SITE_KIT_01,ING_CURD,LOT-B01110,2026-01-12T07:00:00,2026-01-18,23.0,kg,ZN_COLD,0.5,0.979,70.0,whole
B01111,SITE_KIT_01,ING_MILK,LOT-B01111,2026-01-12T07:00:00,2026-01-18,4.0,kg,ZN_COLD,0.5,0.939,58.0,whole
B01112,SITE_KIT_01,ING_CREAM,LOT-B01112,2026-01-12T07:00:00,2026-01-18,6.0,kg,ZN_COLD,0.5,0.937,220.0,whole
B01113,SITE_KIT_01,ING_BUTTER,LOT-B01113,2026-01-12T07:00:00,2026-01-18,7.0,kg,ZN_COLD,0.5,0.958,520.0,whole
B01114,SITE_KIT_01,ING_BATTER,LOT-B01114,2026-01-12T07:00:00,2026-01-14,28.0,kg,ZN_COLD,0.5,0.935,70.0,whole
B01115,SITE_KIT_01,ING_SPINACH,LOT-B01115,2026-01-13T07:00:00,2026-01-17,9.0,kg,ZN_COLD,0.5,1.0,30.0,whole
B01116,SITE_KIT_01,ING_CORIANDER,LOT-B01116,2026-01-13T07:00:00,2026-01-16,1.25,kg,ZN_COLD,0.5,0.876,60.0,whole
B01117,SITE_KIT_01,ING_MINT,LOT-B01117,2026-01-13T07:00:00,2026-01-16,0.75,kg,ZN_COLD,0.5,0.9,60.0,whole
B01118,SITE_KIT_01,ING_CURRYLEAF,LOT-B01118,2026-01-13T07:00:00,2026-01-16,0.444,kg,ZN_COLD,0.5,1.0,80.0,whole
B01119,SITE_KIT_01,ING_BATTER,LOT-B01119,2026-01-13T07:00:00,2026-01-15,16.0,kg,ZN_COLD,0.5,0.91,70.0,whole
B01120,SITE_KIT_01,ING_TOMATO,LOT-B01120,2026-01-14T07:00:00,2026-01-21,37.0,kg,ZN_COLD,0.5,0.984,32.0,whole
B01121,SITE_KIT_01,ING_ONION,LOT-B01121,2026-01-14T07:00:00,2026-02-13,126.0,kg,ZN_DRY,0.5,0.901,38.0,whole
B01122,SITE_KIT_01,ING_POTATO,LOT-B01122,2026-01-14T07:00:00,2026-02-13,52.0,kg,ZN_DRY,0.5,0.876,28.0,whole
B01123,SITE_KIT_01,ING_CAULI,LOT-B01123,2026-01-14T07:00:00,2026-01-24,41.685,kg,ZN_COLD,0.5,0.965,40.0,whole
B01124,SITE_KIT_01,ING_SPINACH,LOT-B01124,2026-01-14T07:00:00,2026-01-18,9.0,kg,ZN_COLD,0.5,0.932,30.0,whole
B01125,SITE_KIT_01,ING_CORIANDER,LOT-B01125,2026-01-14T07:00:00,2026-01-17,1.5,kg,ZN_COLD,0.5,0.895,60.0,whole
B01126,SITE_KIT_01,ING_GCHILLI,LOT-B01126,2026-01-14T07:00:00,2026-01-21,2.0,kg,ZN_COLD,0.5,0.987,70.0,whole
B01127,SITE_KIT_01,ING_GINGER,LOT-B01127,2026-01-14T07:00:00,2026-02-13,4.0,kg,ZN_DRY,0.5,0.924,120.0,whole
B01128,SITE_KIT_01,ING_GARLIC,LOT-B01128,2026-01-14T07:00:00,2026-02-13,6.0,kg,ZN_DRY,0.5,0.973,180.0,whole
B01129,SITE_KIT_01,ING_CARROT,LOT-B01129,2026-01-14T07:00:00,2026-01-24,8.798,kg,ZN_COLD,0.5,0.923,45.0,whole
B01130,SITE_KIT_01,ING_CAPSICUM,LOT-B01130,2026-01-14T07:00:00,2026-01-21,6.0,kg,ZN_COLD,0.5,0.905,80.0,whole
B01131,SITE_KIT_01,ING_CABBAGE,LOT-B01131,2026-01-14T07:00:00,2026-01-24,1.0,kg,ZN_COLD,0.5,0.946,25.0,whole
B01132,SITE_KIT_01,ING_BRINJAL,LOT-B01132,2026-01-14T07:00:00,2026-01-21,6.0,kg,ZN_COLD,0.5,1.0,40.0,whole
B01133,SITE_KIT_01,ING_OKRA,LOT-B01133,2026-01-14T07:00:00,2026-01-21,8.0,kg,ZN_COLD,0.5,1.0,55.0,whole
B01134,SITE_KIT_01,ING_PEAS,LOT-B01134,2026-01-14T07:00:00,2026-01-21,5.0,kg,ZN_COLD,0.5,0.938,90.0,whole
B01135,SITE_KIT_01,ING_MINT,LOT-B01135,2026-01-14T07:00:00,2026-01-17,0.75,kg,ZN_COLD,0.5,0.926,60.0,whole
B01136,SITE_KIT_01,ING_CURRYLEAF,LOT-B01136,2026-01-14T07:00:00,2026-01-17,0.5,kg,ZN_COLD,0.5,0.945,80.0,whole
B01137,SITE_KIT_01,ING_LEMON,LOT-B01137,2026-01-14T07:00:00,2026-01-20,4.0,kg,ZN_COLD,0.5,0.935,90.0,whole
B01138,SITE_KIT_01,ING_BEANS,LOT-B01138,2026-01-14T07:00:00,2026-01-21,5.702,kg,ZN_COLD,0.5,0.935,60.0,whole
B01139,SITE_KIT_01,ING_MUSHROOM,LOT-B01139,2026-01-14T07:00:00,2026-01-21,2.0,kg,ZN_COLD,0.5,0.93,220.0,whole
B01140,SITE_KIT_01,ING_CUCUMBER,LOT-B01140,2026-01-14T07:00:00,2026-01-21,6.0,kg,ZN_COLD,0.5,0.938,35.0,whole
B01141,SITE_KIT_01,ING_BANANA,LOT-B01141,2026-01-14T07:00:00,2026-01-20,9.0,kg,ZN_COLD,0.5,0.918,55.0,whole
B01142,SITE_KIT_01,ING_CHICKEN,LOT-B01142,2026-01-14T07:00:00,2026-01-17,23.0,kg,ZN_FREEZE,0.5,0.971,210.0,whole
B01143,SITE_KIT_01,ING_MUTTON,LOT-B01143,2026-01-14T07:00:00,2026-01-17,8.0,kg,ZN_FREEZE,0.5,0.893,720.0,whole
B01144,SITE_KIT_01,ING_FISH,LOT-B01144,2026-01-14T07:00:00,2026-01-17,4.0,kg,ZN_FREEZE,0.5,0.923,480.0,whole
B01145,SITE_KIT_01,ING_EGG,LOT-B01145,2026-01-14T07:00:00,2026-01-20,5.0,kg,ZN_COLD,0.5,1.0,140.0,whole
B01146,SITE_KIT_01,ING_PANEER,LOT-B01146,2026-01-14T07:00:00,2026-01-20,21.0,kg,ZN_COLD,0.5,1.0,380.0,whole
B01147,SITE_KIT_01,ING_CURD,LOT-B01147,2026-01-14T07:00:00,2026-01-20,18.0,kg,ZN_COLD,0.5,0.89,70.0,whole
B01148,SITE_KIT_01,ING_MILK,LOT-B01148,2026-01-14T07:00:00,2026-01-20,4.0,kg,ZN_COLD,0.5,0.954,58.0,whole
B01149,SITE_KIT_01,ING_CREAM,LOT-B01149,2026-01-14T07:00:00,2026-01-20,4.0,kg,ZN_COLD,0.5,0.927,220.0,whole
B01150,SITE_KIT_01,ING_BUTTER,LOT-B01150,2026-01-14T07:00:00,2026-01-20,5.0,kg,ZN_COLD,0.5,0.967,520.0,whole
B01151,SITE_KIT_01,ING_BATTER,LOT-B01151,2026-01-14T07:00:00,2026-01-16,14.0,kg,ZN_COLD,0.5,0.918,70.0,whole
B01152,SITE_KIT_01,ING_SPINACH,LOT-B01152,2026-01-15T07:00:00,2026-01-19,9.0,kg,ZN_COLD,0.5,0.933,30.0,whole
B01153,SITE_KIT_01,ING_CORIANDER,LOT-B01153,2026-01-15T07:00:00,2026-01-18,1.117,kg,ZN_COLD,0.5,0.977,60.0,whole
B01154,SITE_KIT_01,ING_MINT,LOT-B01154,2026-01-15T07:00:00,2026-01-18,0.914,kg,ZN_COLD,0.5,0.91,60.0,whole
B01155,SITE_KIT_01,ING_CURRYLEAF,LOT-B01155,2026-01-15T07:00:00,2026-01-18,0.5,kg,ZN_COLD,0.5,0.949,80.0,whole
B01156,SITE_KIT_01,ING_BATTER,LOT-B01156,2026-01-15T07:00:00,2026-01-17,16.0,kg,ZN_COLD,0.5,0.943,70.0,whole
B01157,SITE_KIT_01,ING_TOMATO,LOT-B01157,2026-01-16T07:00:00,2026-01-23,51.0,kg,ZN_COLD,0.5,1.0,32.0,whole
B01158,SITE_KIT_01,ING_CAULI,LOT-B01158,2026-01-16T07:00:00,2026-01-26,57.0,kg,ZN_COLD,0.5,0.887,40.0,whole
B01159,SITE_KIT_01,ING_SPINACH,LOT-B01159,2026-01-16T07:00:00,2026-01-20,9.0,kg,ZN_COLD,0.5,0.927,30.0,whole
B01160,SITE_KIT_01,ING_CORIANDER,LOT-B01160,2026-01-16T07:00:00,2026-01-19,1.5,kg,ZN_COLD,0.5,0.897,60.0,whole
B01161,SITE_KIT_01,ING_GCHILLI,LOT-B01161,2026-01-16T07:00:00,2026-01-23,3.0,kg,ZN_COLD,0.5,0.989,70.0,whole
B01162,SITE_KIT_01,ING_CARROT,LOT-B01162,2026-01-16T07:00:00,2026-01-26,13.936,kg,ZN_COLD,0.5,0.826,45.0,whole
B01163,SITE_KIT_01,ING_CAPSICUM,LOT-B01163,2026-01-16T07:00:00,2026-01-23,6.115,kg,ZN_COLD,0.5,0.942,80.0,whole
B01164,SITE_KIT_01,ING_CABBAGE,LOT-B01164,2026-01-16T07:00:00,2026-01-26,5.0,kg,ZN_COLD,0.5,0.904,25.0,whole
B01165,SITE_KIT_01,ING_BRINJAL,LOT-B01165,2026-01-16T07:00:00,2026-01-23,7.29,kg,ZN_COLD,0.5,0.905,40.0,whole
B01166,SITE_KIT_01,ING_OKRA,LOT-B01166,2026-01-16T07:00:00,2026-01-23,9.0,kg,ZN_COLD,0.5,0.971,55.0,whole
B01167,SITE_KIT_01,ING_PEAS,LOT-B01167,2026-01-16T07:00:00,2026-01-23,4.487,kg,ZN_COLD,0.5,0.952,90.0,whole
B01168,SITE_KIT_01,ING_MINT,LOT-B01168,2026-01-16T07:00:00,2026-01-19,0.75,kg,ZN_COLD,0.5,0.949,60.0,whole
B01169,SITE_KIT_01,ING_CURRYLEAF,LOT-B01169,2026-01-16T07:00:00,2026-01-19,1.0,kg,ZN_COLD,0.5,0.912,80.0,whole
B01170,SITE_KIT_01,ING_LEMON,LOT-B01170,2026-01-16T07:00:00,2026-01-22,8.0,kg,ZN_COLD,0.5,0.918,90.0,whole
B01171,SITE_KIT_01,ING_BEANS,LOT-B01171,2026-01-16T07:00:00,2026-01-23,8.0,kg,ZN_COLD,0.5,0.949,60.0,whole
B01172,SITE_KIT_01,ING_MUSHROOM,LOT-B01172,2026-01-16T07:00:00,2026-01-23,3.0,kg,ZN_COLD,0.5,0.989,220.0,whole
B01173,SITE_KIT_01,ING_CUCUMBER,LOT-B01173,2026-01-16T07:00:00,2026-01-23,9.0,kg,ZN_COLD,0.5,0.999,35.0,whole
B01174,SITE_KIT_01,ING_BANANA,LOT-B01174,2026-01-16T07:00:00,2026-01-22,10.0,kg,ZN_COLD,0.5,0.884,55.0,whole
B01175,SITE_KIT_01,ING_CHICKEN,LOT-B01175,2026-01-16T07:00:00,2026-01-19,41.0,kg,ZN_FREEZE,0.5,0.911,210.0,whole
B01176,SITE_KIT_01,ING_MUTTON,LOT-B01176,2026-01-16T07:00:00,2026-01-19,14.0,kg,ZN_FREEZE,0.5,0.927,720.0,whole
B01177,SITE_KIT_01,ING_FISH,LOT-B01177,2026-01-16T07:00:00,2026-01-19,9.0,kg,ZN_FREEZE,0.5,0.874,480.0,whole
B01178,SITE_KIT_01,ING_EGG,LOT-B01178,2026-01-16T07:00:00,2026-01-22,5.0,kg,ZN_COLD,0.5,0.923,140.0,whole
B01179,SITE_KIT_01,ING_PANEER,LOT-B01179,2026-01-16T07:00:00,2026-01-22,26.0,kg,ZN_COLD,0.5,0.978,380.0,whole
B01180,SITE_KIT_01,ING_CURD,LOT-B01180,2026-01-16T07:00:00,2026-01-22,23.0,kg,ZN_COLD,0.5,0.903,70.0,whole
B01181,SITE_KIT_01,ING_MILK,LOT-B01181,2026-01-16T07:00:00,2026-01-22,5.0,kg,ZN_COLD,0.5,0.951,58.0,whole
B01182,SITE_KIT_01,ING_CREAM,LOT-B01182,2026-01-16T07:00:00,2026-01-22,6.0,kg,ZN_COLD,0.5,0.955,220.0,whole
